E_true,E_pred_v5,Error_v5,|Error_v5|,E_pred_v6,Error_v6,|Error_v6|,E_pred_v7,Error_v7,|Error_v7|
274.12244,271.36588,-2.7565613,2.7565613,271.29724,-2.8251953,2.8251953,271.42053,-2.7019043,2.7019043
133.95125,139.3824,5.4311523,5.4311523,136.14268,2.1914368,2.1914368,136.22153,2.270279,2.270279
155.5137,158.62234,3.1086426,3.1086426,159.66411,4.150406,4.150406,159.3384,3.8246918,3.8246918
116.31708,113.47522,-2.841858,2.841858,114.40082,-1.9162598,1.9162598,114.2937,-2.0233765,2.0233765
79.57822,77.74436,-1.8338547,1.8338547,79.12576,-0.4524536,0.4524536,79.18964,-0.38858032,0.38858032
147.8617,148.78497,0.9232788,0.9232788,145.74774,-2.1139526,2.1139526,145.59145,-2.2702484,2.2702484
197.44873,199.71045,2.2617188,2.2617188,198.19072,0.74198914,0.74198914,198.1405,0.69177246,0.69177246
134.22882,134.24017,0.011352539,0.011352539,133.99901,-0.22981262,0.22981262,133.76753,-0.46128845,0.46128845
51.47069,50.702953,-0.76773834,0.76773834,49.635895,-1.8347969,1.8347969,49.660164,-1.8105278,1.8105278
280.33374,280.05743,-0.27630615,0.27630615,281.19373,0.85998535,0.85998535,280.8328,0.49905396,0.49905396
204.5208,200.17871,-4.342087,4.342087,205.13048,0.6096802,0.6096802,205.21774,0.6969452,0.6969452
323.248,330.41724,7.1692505,7.1692505,332.67078,9.422791,9.422791,332.5849,9.336914,9.336914
311.07193,311.63837,0.56643677,0.56643677,314.72723,3.655304,3.655304,314.39413,3.3222046,3.3222046
135.37436,134.34058,-1.033783,1.033783,136.25536,0.8809967,0.8809967,135.88623,0.51187134,0.51187134
343.90564,344.9422,1.03656,1.03656,351.35092,7.445282,7.445282,350.23425,6.3286133,6.3286133
103.682556,107.29227,3.6097107,3.6097107,109.32103,5.6384735,5.6384735,109.15736,5.4748,5.4748
96.656494,95.50618,-1.1503143,1.1503143,95.20384,-1.452652,1.452652,94.92415,-1.7323456,1.7323456
99.46594,98.9062,-0.5597458,0.5597458,98.1711,-1.2948456,1.2948456,98.294754,-1.1711884,1.1711884
185.9219,190.28854,4.366638,4.366638,189.3094,3.387497,3.387497,189.07236,3.1504517,3.1504517
125.817825,127.58792,1.7700958,1.7700958,126.90141,1.0835876,1.0835876,126.93783,1.1200027,1.1200027
152.10213,152.4429,0.34077454,0.34077454,151.1473,-0.954834,0.954834,150.73976,-1.3623657,1.3623657
297.6586,300.4543,2.7957153,2.7957153,297.2235,-0.4350891,0.4350891,297.21228,-0.44631958,0.44631958
230.44096,237.81668,7.375717,7.375717,229.25436,-1.1865997,1.1865997,229.05344,-1.3875275,1.3875275
176.20447,180.66483,4.4603577,4.4603577,178.12828,1.9238129,1.9238129,178.09718,1.8927155,1.8927155
115.2236,117.25952,2.0359192,2.0359192,116.8742,1.6505966,1.6505966,116.691025,1.4674225,1.4674225
342.81244,345.04883,2.2363892,2.2363892,348.61078,5.79834,5.79834,347.6172,4.8047485,4.8047485
155.02333,155.07594,0.052612305,0.052612305,155.5635,0.5401764,0.5401764,155.1693,0.14596558,0.14596558
18.856936,20.81096,1.9540253,1.9540253,20.392515,1.5355797,1.5355797,20.081274,1.2243385,1.2243385
220.27007,224.11609,3.8460236,3.8460236,223.03978,2.7697144,2.7697144,222.66824,2.398178,2.398178
20.295397,19.728546,-0.56685066,0.56685066,20.246105,-0.04929161,0.04929161,20.292475,-0.002922058,0.002922058
231.79596,234.15173,2.355774,2.355774,233.61853,1.8225708,1.8225708,233.36772,1.5717621,1.5717621
247.5192,239.8879,-7.631302,7.631302,239.53465,-7.984543,7.984543,239.03914,-8.480057,8.480057
173.66362,174.18756,0.52394104,0.52394104,174.70073,1.0371094,1.0371094,174.81392,1.1502991,1.1502991
138.15102,140.72366,2.572647,2.572647,140.08907,1.9380493,1.9380493,139.88182,1.7308044,1.7308044
225.26479,231.91576,6.6509705,6.6509705,229.75967,4.4948883,4.4948883,229.18848,3.9236908,3.9236908
322.2187,319.97552,-2.243164,2.243164,319.14758,-3.071106,3.071106,318.7443,-3.4743958,3.4743958
86.991,87.490456,0.4994583,0.4994583,87.22645,0.23545074,0.23545074,87.04941,0.058410645,0.058410645
140.32042,141.63234,1.3119202,1.3119202,142.02156,1.7011414,1.7011414,141.8224,1.5019836,1.5019836
315.28122,309.56024,-5.720978,5.720978,307.82538,-7.455841,7.455841,307.53967,-7.7415466,7.7415466
32.007164,31.539473,-0.46769142,0.46769142,31.591639,-0.41552544,0.41552544,31.72761,-0.27955437,0.27955437
285.0208,285.12558,0.104766846,0.104766846,284.1284,-0.89242554,0.89242554,283.8664,-1.154419,1.154419
239.0906,238.35097,-0.7396393,0.7396393,236.35757,-2.7330322,2.7330322,235.949,-3.1416016,3.1416016
97.23048,94.48496,-2.745514,2.745514,96.70782,-0.5226593,0.5226593,96.63033,-0.60014343,0.60014343
234.21541,233.41321,-0.8022003,0.8022003,236.69627,2.4808655,2.4808655,237.09398,2.8785706,2.8785706
252.07753,257.20062,5.1230927,5.1230927,251.82986,-0.2476654,0.2476654,251.26962,-0.8079071,0.8079071
69.32421,68.811935,-0.5122757,0.5122757,67.65266,-1.6715546,1.6715546,67.46623,-1.8579788,1.8579788
265.43768,260.1056,-5.3320923,5.3320923,263.85623,-1.5814514,1.5814514,263.73364,-1.7040405,1.7040405
272.8238,272.14896,-0.6748352,0.6748352,270.70862,-2.1151733,2.1151733,270.2511,-2.5726929,2.5726929
100.30104,101.39205,1.091011,1.091011,102.95115,2.6501083,2.6501083,102.5092,2.2081604,2.2081604
37.641895,39.482967,1.8410721,1.8410721,40.11074,2.4688454,2.4688454,40.2361,2.594204,2.594204
217.46877,223.18352,5.714752,5.714752,219.6309,2.16214,2.16214,219.67084,2.2020721,2.2020721
172.9269,167.30106,-5.625839,5.625839,169.93518,-2.9917145,2.9917145,169.96358,-2.9633179,2.9633179
92.51075,92.37888,-0.13186646,0.13186646,92.28821,-0.22254181,0.22254181,92.044365,-0.4663849,0.4663849
74.32422,73.62955,-0.69467163,0.69467163,75.50645,1.1822281,1.1822281,75.50349,1.1792679,1.1792679
315.99777,310.7414,-5.256378,5.256378,310.01465,-5.983124,5.983124,309.82596,-6.171814,6.171814
310.3842,306.62054,-3.7636414,3.7636414,306.53156,-3.8526306,3.8526306,306.53345,-3.8507385,3.8507385
124.723495,123.17009,-1.5534058,1.5534058,121.756,-2.9674988,2.9674988,121.86154,-2.8619537,2.8619537
293.4998,285.31998,-8.17981,8.17981,287.49112,-6.008667,6.008667,287.22913,-6.2706604,6.2706604
93.983246,95.18699,1.203743,1.203743,95.11451,1.1312637,1.1312637,94.83298,0.84973145,0.84973145
184.8639,190.64445,5.780548,5.780548,190.3763,5.51239,5.51239,190.3673,5.5033875,5.5033875
314.0336,314.2518,0.21820068,0.21820068,314.01672,-0.01687622,0.01687622,313.41763,-0.6159668,0.6159668
172.4908,174.0303,1.539505,1.539505,174.52432,2.0335236,2.0335236,174.45422,1.9634247,1.9634247
61.470592,61.912758,0.44216537,0.44216537,61.286915,-0.18367767,0.18367767,61.180176,-0.29041672,0.29041672
290.40353,291.77545,1.3719177,1.3719177,289.86646,-0.53707886,0.53707886,290.76123,0.35769653,0.35769653
212.9685,208.66519,-4.303314,4.303314,209.64293,-3.3255768,3.3255768,209.4681,-3.500412,3.500412
95.55497,97.84734,2.2923737,2.2923737,96.5516,0.9966278,0.9966278,96.31362,0.75865173,0.75865173
246.76639,249.29338,2.5269928,2.5269928,246.71292,-0.053466797,0.053466797,246.64499,-0.121398926,0.121398926
85.9724,84.59444,-1.3779602,1.3779602,83.977005,-1.9953918,1.9953918,83.99721,-1.9751892,1.9751892
138.32043,140.16272,1.8422852,1.8422852,140.5178,2.1973724,2.1973724,140.58284,2.2624054,2.2624054
75.48017,73.46024,-2.019928,2.019928,74.08528,-1.3948898,1.3948898,74.06211,-1.4180603,1.4180603
206.84795,209.2515,2.4035492,2.4035492,203.48476,-3.3631897,3.3631897,203.71799,-3.129959,3.129959
325.00247,326.02008,1.0176086,1.0176086,322.9908,-2.0116577,2.0116577,322.72186,-2.2806091,2.2806091
165.28975,168.51274,3.222992,3.222992,166.55121,1.2614594,1.2614594,166.6734,1.3836517,1.3836517
104.28517,104.23695,-0.048217773,0.048217773,105.461105,1.1759338,1.1759338,105.21364,0.9284668,0.9284668
212.96968,210.79416,-2.1755219,2.1755219,209.04906,-3.9206238,3.9206238,209.13289,-3.836792,3.836792
28.261614,31.037352,2.7757378,2.7757378,30.04166,1.7800465,1.7800465,30.019852,1.7582378,1.7582378
299.89728,293.51172,-6.385559,6.385559,295.57776,-4.319519,4.319519,295.49033,-4.406952,4.406952
205.79654,200.4572,-5.33934,5.33934,199.83446,-5.962082,5.962082,199.68066,-6.1158752,6.1158752
163.69327,163.00005,-0.69322205,0.69322205,159.83316,-3.8601074,3.8601074,160.10582,-3.5874481,3.5874481
334.39835,332.92407,-1.4742737,1.4742737,336.1225,1.7241516,1.7241516,334.91467,0.5163269,0.5163269
133.75063,138.4765,4.725876,4.725876,137.7698,4.0191803,4.0191803,137.51791,3.7672882,3.7672882
261.4091,262.35114,0.9420471,0.9420471,265.00613,3.597046,3.597046,265.00784,3.598755,3.598755
104.29313,99.454865,-4.8382645,4.8382645,101.21889,-3.0742416,3.0742416,101.18955,-3.1035767,3.1035767
102.51561,106.76404,4.2484283,4.2484283,105.41116,2.8955536,2.8955536,105.30101,2.7854004,2.7854004
61.40281,62.441,1.0381927,1.0381927,61.860653,0.45784378,0.45784378,61.80786,0.40505219,0.40505219
348.50912,343.1239,-5.3852234,5.3852234,345.37552,-3.133606,3.133606,344.03653,-4.472595,4.472595
302.97867,293.24194,-9.736725,9.736725,297.1017,-5.876953,5.876953,296.93326,-6.04541,6.04541
214.04689,214.4288,0.38191223,0.38191223,216.52995,2.4830627,2.4830627,216.39055,2.3436584,2.3436584
44.931625,45.07979,0.14816284,0.14816284,44.710865,-0.22076035,0.22076035,44.520206,-0.4114189,0.4114189
27.08116,26.80203,-0.27912903,0.27912903,26.434824,-0.6463356,0.6463356,26.55688,-0.52427864,0.52427864
65.84769,67.2201,1.3724136,1.3724136,66.22246,0.37477112,0.37477112,66.11961,0.27192688,0.27192688
69.53757,68.47263,-1.0649338,1.0649338,68.306335,-1.2312317,1.2312317,68.080185,-1.4573822,1.4573822
163.81255,162.16692,-1.6456299,1.6456299,161.16954,-2.6430054,2.6430054,161.06966,-2.7428894,2.7428894
219.90997,227.47395,7.56398,7.56398,220.61101,0.70103455,0.70103455,221.47197,1.5619965,1.5619965
98.278305,97.899,-0.37930298,0.37930298,99.09539,0.81708527,0.81708527,98.940994,0.6626892,0.6626892
319.23944,321.6632,2.423767,2.423767,322.50522,3.2657776,3.2657776,321.71436,2.4749146,2.4749146
220.67662,223.72981,3.0531921,3.0531921,216.81052,-3.8661041,3.8661041,217.14857,-3.5280457,3.5280457
43.921143,43.05862,-0.8625221,0.8625221,42.829414,-1.0917282,1.0917282,42.83182,-1.0893211,1.0893211
56.51232,56.048874,-0.46344757,0.46344757,56.96644,0.45411682,0.45411682,56.920628,0.40830612,0.40830612
170.32681,169.72995,-0.5968628,0.5968628,170.389,0.062194824,0.062194824,170.92537,0.5985565,0.5985565
100.25684,99.86798,-0.3888626,0.3888626,99.20312,-1.0537262,1.0537262,98.94381,-1.313034,1.313034
50.64578,45.687737,-4.958042,4.958042,49.03574,-1.6100388,1.6100388,49.49018,-1.1555977,1.1555977
42.374752,42.03522,-0.33953094,0.33953094,42.763947,0.3891945,0.3891945,42.64431,0.26955795,0.26955795
258.74658,261.7217,2.9751282,2.9751282,261.35083,2.604248,2.604248,261.89005,3.1434631,3.1434631
201.6522,204.19041,2.538208,2.538208,204.72371,3.0715027,3.0715027,204.60771,2.9555054,2.9555054
174.56122,173.44568,-1.1155396,1.1155396,174.05644,-0.504776,0.504776,173.76208,-0.7991333,0.7991333
213.19937,214.37057,1.1712036,1.1712036,216.13843,2.9390564,2.9390564,215.60689,2.4075165,2.4075165
124.89564,128.03609,3.1404495,3.1404495,127.14029,2.2446518,2.2446518,127.067635,2.171997,2.171997
45.26188,45.691116,0.42923737,0.42923737,45.052395,-0.2094841,0.2094841,45.11399,-0.14788818,0.14788818
121.36486,128.77986,7.415001,7.415001,124.84045,3.475586,3.475586,124.7147,3.3498383,3.3498383
191.49963,183.8214,-7.678238,7.678238,185.84683,-5.6528015,5.6528015,185.77531,-5.7243195,5.7243195
292.16708,294.4096,2.2425232,2.2425232,296.523,4.3559265,4.3559265,297.05527,4.8881836,4.8881836
264.5321,265.13876,0.60665894,0.60665894,269.12225,4.590149,4.590149,269.54797,5.015869,5.015869
297.18674,301.3039,4.117157,4.117157,302.622,5.435272,5.435272,302.17218,4.985443,4.985443
162.18793,165.43196,3.2440338,3.2440338,164.7208,2.5328674,2.5328674,164.36217,2.17424,2.17424
185.7407,182.73305,-3.00766,3.00766,183.46129,-2.279419,2.279419,183.57999,-2.1607208,2.1607208
322.56006,321.39117,-1.1688843,1.1688843,323.12393,0.5638733,0.5638733,322.21667,-0.3433838,0.3433838
265.9072,260.47156,-5.4356384,5.4356384,264.06793,-1.8392639,1.8392639,264.12927,-1.7779236,1.7779236
213.31743,208.27919,-5.0382385,5.0382385,209.93767,-3.3797607,3.3797607,210.03926,-3.2781677,3.2781677
243.34277,246.15416,2.811386,2.811386,242.79529,-0.54748535,0.54748535,242.9486,-0.3941803,0.3941803
212.499,216.16345,3.6644592,3.6644592,214.70796,2.208969,2.208969,214.2539,1.7549133,1.7549133
62.60348,61.536663,-1.0668182,1.0668182,60.16551,-2.437973,2.437973,60.08705,-2.51643,2.51643
189.08789,183.42899,-5.658905,5.658905,187.24759,-1.8403015,1.8403015,187.1787,-1.909195,1.909195
120.8149,121.82611,1.0112076,1.0112076,121.028755,0.21385193,0.21385193,121.23258,0.41767883,0.41767883
151.75163,153.7717,2.0200653,2.0200653,151.0092,-0.74243164,0.74243164,151.0864,-0.6652374,0.6652374
229.84717,228.10593,-1.7412415,1.7412415,230.59993,0.75276184,0.75276184,231.12184,1.2746735,1.2746735
224.68779,221.49547,-3.1923218,3.1923218,219.57977,-5.108017,5.108017,219.21196,-5.47583,5.47583
338.43765,340.94284,2.505188,2.505188,343.57202,5.134369,5.134369,342.5374,4.099762,4.099762
137.8926,137.73471,-0.15788269,0.15788269,139.7025,1.809906,1.809906,139.3551,1.4625092,1.4625092
33.33398,31.749664,-1.5843163,1.5843163,33.34012,0.006137848,0.006137848,33.377087,0.04310608,0.04310608
67.0219,66.07612,-0.9457779,0.9457779,66.684425,-0.337471,0.337471,66.64567,-0.37622833,0.37622833
100.44614,101.53722,1.0910797,1.0910797,101.31673,0.8705902,0.8705902,101.247345,0.8012085,0.8012085
123.64046,129.44603,5.8055725,5.8055725,126.98239,3.3419342,3.3419342,127.084564,3.444107,3.444107
168.88338,165.63176,-3.2516174,3.2516174,165.64284,-3.2405396,3.2405396,165.41798,-3.465393,3.465393
302.59393,312.8184,10.224457,10.224457,305.01224,2.4183044,2.4183044,305.68646,3.0925293,3.0925293
175.91653,176.78989,0.87335205,0.87335205,177.04178,1.1252441,1.1252441,176.82478,0.9082489,0.9082489
278.1348,279.10513,0.9703369,0.9703369,280.24146,2.106659,2.106659,279.88574,1.750946,1.750946
308.88345,316.96417,8.080719,8.080719,315.32373,6.440277,6.440277,314.8228,5.9393616,5.9393616
183.19676,184.78891,1.5921478,1.5921478,182.9595,-0.23725891,0.23725891,182.88348,-0.3132782,0.3132782
270.9697,266.1344,-4.8352966,4.8352966,271.93552,0.9658203,0.9658203,271.65906,0.6893616,0.6893616
302.69937,298.8743,-3.8250732,3.8250732,301.03094,-1.6684265,1.6684265,300.47842,-2.2209473,2.2209473
149.41246,152.19441,2.781952,2.781952,151.25737,1.8449097,1.8449097,151.27028,1.8578186,1.8578186
163.36913,165.37012,2.0009918,2.0009918,164.57217,1.2030487,1.2030487,164.77032,1.4011993,1.4011993
276.23108,282.80618,6.5751038,6.5751038,283.33484,7.10376,7.10376,283.64212,7.4110413,7.4110413
342.40622,334.84216,-7.5640564,7.5640564,333.75366,-8.652557,8.652557,332.87375,-9.532471,9.532471
251.73091,254.67169,2.9407806,2.9407806,254.76079,3.0298767,3.0298767,254.29245,2.5615387,2.5615387
107.28103,105.32502,-1.9560089,1.9560089,106.25353,-1.0274963,1.0274963,106.26112,-1.0199051,1.0199051
70.93617,73.57398,2.6378098,2.6378098,73.86919,2.933014,2.933014,73.68819,2.7520142,2.7520142
222.77654,221.95451,-0.8220215,0.8220215,219.38644,-3.390091,3.390091,219.35893,-3.4176025,3.4176025
255.17169,251.67741,-3.494278,3.494278,252.9471,-2.224594,2.224594,253.09659,-2.0751038,2.0751038
134.78378,132.51125,-2.2725372,2.2725372,133.3983,-1.3854828,1.3854828,133.24237,-1.5414124,1.5414124
338.42734,336.7753,-1.6520386,1.6520386,337.72168,-0.70565796,0.70565796,337.0088,-1.4185486,1.4185486
342.5962,333.75842,-8.837769,8.837769,337.95813,-4.6380615,4.6380615,337.3801,-5.216095,5.216095
82.80478,83.313774,0.50899506,0.50899506,81.03471,-1.7700653,1.7700653,81.01647,-1.7883072,1.7883072
264.80106,263.79623,-1.0048218,1.0048218,263.1863,-1.6147461,1.6147461,262.80026,-2.0007935,2.0007935
49.22987,50.07686,0.8469887,0.8469887,50.601227,1.371357,1.371357,50.44835,1.2184792,1.2184792
298.92834,301.74292,2.8145752,2.8145752,303.09024,4.1618958,4.1618958,302.7817,3.853363,3.853363
186.77168,189.49664,2.7249603,2.7249603,189.67572,2.9040375,2.9040375,189.35738,2.5856934,2.5856934
123.312546,127.983444,4.6708984,4.6708984,125.75459,2.442047,2.442047,125.68658,2.374031,2.374031
220.6046,219.62976,-0.97483826,0.97483826,221.4044,0.7998047,0.7998047,220.80312,0.19851685,0.19851685
207.1515,210.83237,3.6808624,3.6808624,209.02003,1.8685303,1.8685303,209.04814,1.896637,1.896637
217.94218,213.75354,-4.1886444,4.1886444,211.8785,-6.06369,6.06369,211.50659,-6.4355927,6.4355927
327.68698,327.97653,0.28955078,0.28955078,326.65204,-1.0349426,1.0349426,326.0357,-1.6512756,1.6512756
115.205734,115.60013,0.39439392,0.39439392,115.63486,0.42912292,0.42912292,115.343636,0.1379013,0.1379013
155.5861,163.07938,7.493271,7.493271,159.7849,4.1987915,4.1987915,160.27754,4.691437,4.691437
178.89023,177.54167,-1.3485565,1.3485565,178.55426,-0.33596802,0.33596802,178.34581,-0.54441833,0.54441833
67.41202,68.27115,0.85913086,0.85913086,66.11462,-1.2974014,1.2974014,65.99025,-1.4217682,1.4217682
130.96939,131.13332,0.16392517,0.16392517,133.05464,2.0852509,2.0852509,132.83702,1.86763,1.86763
327.37555,329.51837,2.1428223,2.1428223,329.79156,2.4160156,2.4160156,329.36734,1.9917908,1.9917908
66.023834,67.41316,1.389328,1.389328,66.618416,0.5945816,0.5945816,66.47097,0.44713593,0.44713593
68.95576,69.9595,1.003746,1.003746,68.87296,-0.08279419,0.08279419,68.83873,-0.11702728,0.11702728
168.72713,167.08249,-1.6446381,1.6446381,165.31485,-3.4122772,3.4122772,165.2198,-3.5073242,3.5073242
289.42667,285.47064,-3.9560242,3.9560242,286.5935,-2.8331604,2.8331604,286.16193,-3.26474,3.26474
339.6037,333.90018,-5.7035217,5.7035217,335.4831,-4.1206055,4.1206055,335.30475,-4.29895,4.29895
269.87518,263.61966,-6.2555237,6.2555237,264.88654,-4.9886475,4.9886475,264.58713,-5.2880554,5.2880554
252.6288,257.16913,4.540329,4.540329,251.90134,-0.72746277,0.72746277,252.05544,-0.57336426,0.57336426
105.797775,103.07862,-2.7191544,2.7191544,103.82869,-1.9690857,1.9690857,103.72903,-2.0687485,2.0687485
284.09692,282.69843,-1.3984985,1.3984985,287.62625,3.5293274,3.5293274,287.58493,3.4880066,3.4880066
37.949203,37.45791,-0.49129486,0.49129486,38.256336,0.30713272,0.30713272,38.23545,0.28624725,0.28624725
208.13567,209.72815,1.5924835,1.5924835,207.3082,-0.8274689,0.8274689,207.24983,-0.88583374,0.88583374
59.86325,63.206287,3.3430367,3.3430367,61.209263,1.3460121,1.3460121,61.579227,1.7159767,1.7159767
256.47238,252.91998,-3.5523987,3.5523987,258.2167,1.7443237,1.7443237,257.97733,1.5049438,1.5049438
177.22891,174.86363,-2.3652802,2.3652802,173.89307,-3.335846,3.335846,173.80179,-3.427124,3.427124
85.91043,84.56416,-1.3462677,1.3462677,83.20984,-2.700592,2.700592,83.040115,-2.8703156,2.8703156
114.67256,112.46542,-2.207138,2.207138,112.59181,-2.0807495,2.0807495,112.45136,-2.221199,2.221199
90.86062,93.31014,2.449524,2.449524,92.82609,1.9654694,1.9654694,92.61016,1.7495422,1.7495422
273.38828,271.49863,-1.8896484,1.8896484,273.08542,-0.30285645,0.30285645,272.9926,-0.3956604,0.3956604
171.04869,170.69556,-0.35313416,0.35313416,172.3696,1.3209076,1.3209076,172.20657,1.1578827,1.1578827
34.03818,35.58154,1.5433578,1.5433578,34.815136,0.77695465,0.77695465,34.76876,0.7305794,0.7305794
98.382744,90.628494,-7.7542496,7.7542496,89.82708,-8.555664,8.555664,89.965935,-8.416809,8.416809
218.42065,223.31895,4.8983,4.8983,221.5315,3.1108398,3.1108398,221.68628,3.265625,3.265625
111.2994,114.63625,3.336853,3.336853,113.692696,2.3932953,2.3932953,113.78227,2.482872,2.482872
192.55765,181.59909,-10.958557,10.958557,186.79306,-5.7645874,5.7645874,186.81316,-5.7444916,5.7444916
240.78201,243.59892,2.8169098,2.8169098,241.68375,0.9017334,0.9017334,241.9314,1.1493835,1.1493835
268.20197,267.80328,-0.39868164,0.39868164,264.2572,-3.9447632,3.9447632,264.16144,-4.0405273,4.0405273
35.242264,37.455376,2.2131119,2.2131119,37.674015,2.4317513,2.4317513,37.623253,2.380989,2.380989
20.225922,21.126915,0.90099335,0.90099335,22.008423,1.7825012,1.7825012,22.03677,1.8108482,1.8108482
337.62744,334.62064,-3.0068054,3.0068054,337.08377,-0.54367065,0.54367065,336.28143,-1.3460083,1.3460083
303.24942,297.12256,-6.1268616,6.1268616,300.6794,-2.5700073,2.5700073,300.6061,-2.6433105,2.6433105
341.78946,330.96097,-10.828491,10.828491,332.94266,-8.846802,8.846802,332.21417,-9.575287,9.575287
37.00871,36.79424,-0.21446991,0.21446991,36.734184,-0.2745247,0.2745247,36.834393,-0.1743164,0.1743164
63.390186,63.8481,0.45791245,0.45791245,61.994946,-1.3952408,1.3952408,61.790436,-1.5997505,1.5997505
28.8457,29.188353,0.34265327,0.34265327,28.93925,0.093551636,0.093551636,28.826824,-0.018875122,0.018875122
147.60204,151.66228,4.0602417,4.0602417,149.77245,2.1704102,2.1704102,149.61127,2.0092316,2.0092316
