E_true,E_pred_1,Error_1,|Error_1|,E_pred_2,Error_2,|Error_2|,E_pred_3,Error_3,|Error_3|
274.70557,274.6521,-0.053466797,0.053466797,277.86392,3.1583557,3.1583557,277.7578,3.052246,3.052246
69.90848,65.162025,-4.7464523,4.7464523,70.80164,0.8931656,0.8931656,70.703316,0.79483795,0.79483795
309.55975,310.5872,1.0274353,1.0274353,313.0248,3.4650574,3.4650574,312.99448,3.434723,3.434723
63.605366,64.41761,0.8122444,0.8122444,64.28318,0.6778145,0.6778145,64.23986,0.6344948,0.6344948
199.90125,201.48228,1.5810394,1.5810394,202.12122,2.2199707,2.2199707,202.19684,2.2955933,2.2955933
201.60973,202.59856,0.98883057,0.98883057,203.51901,1.9092865,1.9092865,203.11183,1.5021057,1.5021057
324.5426,323.8754,-0.6672058,0.6672058,328.5149,3.97229,3.97229,328.39264,3.8500366,3.8500366
218.68748,217.39783,-1.2896576,1.2896576,220.84492,2.1574402,2.1574402,220.61131,1.9238281,1.9238281
169.43178,168.72397,-0.70780945,0.70780945,171.18059,1.7488098,1.7488098,170.91753,1.4857483,1.4857483
101.97158,100.51183,-1.4597473,1.4597473,103.64108,1.6695023,1.6695023,104.05049,2.0789108,2.0789108
136.55261,139.69484,3.1422272,3.1422272,138.73914,2.1865234,2.1865234,138.63591,2.0832977,2.0832977
25.642473,25.819574,0.17710114,0.17710114,26.05947,0.416996,0.416996,26.019049,0.37657547,0.37657547
101.49137,101.09739,-0.39398193,0.39398193,102.606316,1.1149445,1.1149445,102.50788,1.01651,1.01651
262.0304,267.30972,5.2793274,5.2793274,265.18112,3.1507263,3.1507263,265.4846,3.454193,3.454193
33.85711,36.5704,2.7132912,2.7132912,34.326088,0.46897888,0.46897888,34.33092,0.4738121,0.4738121
117.03206,119.485504,2.4534454,2.4534454,118.24322,1.2111588,1.2111588,118.05028,1.018219,1.018219
172.78082,169.04503,-3.735794,3.735794,174.9457,2.1648712,2.1648712,174.87114,2.0903168,2.0903168
253.13985,247.88414,-5.255707,5.255707,255.78769,2.6478424,2.6478424,255.49995,2.3601074,2.3601074
26.992214,25.248075,-1.7441387,1.7441387,27.496904,0.5046902,0.5046902,27.633951,0.641737,0.641737
295.59595,295.78452,0.18856812,0.18856812,299.67188,4.0759277,4.0759277,299.99475,4.3988037,4.3988037
118.9422,116.66829,-2.2739105,2.2739105,120.236984,1.2947845,1.2947845,119.924866,0.982666,0.982666
139.39603,139.9422,0.5461731,0.5461731,140.7751,1.3790741,1.3790741,140.51796,1.121933,1.121933
273.29352,269.37317,-3.9203491,3.9203491,275.97928,2.6857605,2.6857605,275.703,2.4094849,2.4094849
182.31393,184.27174,1.9578094,1.9578094,184.54237,2.2284393,2.2284393,184.50641,2.1924744,2.1924744
104.139824,102.93621,-1.2036133,1.2036133,105.18516,1.0453339,1.0453339,105.01661,0.8767853,0.8767853
75.29336,75.46835,0.17499542,0.17499542,76.36542,1.0720596,1.0720596,76.56821,1.2748489,1.2748489
313.81308,310.99533,-2.817749,2.817749,317.6897,3.8766174,3.8766174,317.79315,3.980072,3.980072
124.742004,124.946335,0.20433044,0.20433044,126.043816,1.3018112,1.3018112,125.83878,1.0967789,1.0967789
118.66424,111.343735,-7.320503,7.320503,119.967834,1.3035965,1.3035965,119.804794,1.1405563,1.1405563
116.50472,116.53426,0.029541016,0.029541016,117.75863,1.2539062,1.2539062,117.90695,1.4022293,1.4022293
152.66408,151.2733,-1.3907776,1.3907776,154.19057,1.5264893,1.5264893,153.95847,1.2943878,1.2943878
305.93826,306.6192,0.6809387,0.6809387,308.9323,2.994049,2.994049,308.7408,2.8025513,2.8025513
339.40826,331.316,-8.092255,8.092255,344.31955,4.9112854,4.9112854,344.225,4.816742,4.816742
24.46823,25.643194,1.1749649,1.1749649,24.968952,0.5007229,0.5007229,24.836388,0.36815834,0.36815834
51.455776,52.88367,1.4278946,1.4278946,52.0759,0.6201248,0.6201248,52.077137,0.6213608,0.6213608
87.15633,90.44071,3.2843857,3.2843857,88.398155,1.2418289,1.2418289,88.435295,1.2789688,1.2789688
39.406307,39.47995,0.07364273,0.07364273,39.962543,0.55623627,0.55623627,39.906246,0.49993896,0.49993896
37.711918,37.88673,0.17481232,0.17481232,38.236732,0.5248146,0.5248146,38.140232,0.4283142,0.4283142
211.37874,209.7519,-1.626831,1.626831,214.0088,2.630066,2.630066,213.91011,2.531372,2.531372
225.7659,229.55435,3.7884521,3.7884521,227.92793,2.162033,2.162033,227.67342,1.9075165,1.9075165
93.99511,97.835915,3.840805,3.840805,95.78637,1.7912598,1.7912598,95.85202,1.8569107,1.8569107
192.2602,188.37955,-3.8806458,3.8806458,194.71518,2.4549866,2.4549866,194.49316,2.2329712,2.2329712
35.102806,34.32682,-0.7759857,0.7759857,35.624046,0.52124023,0.52124023,35.565327,0.4625206,0.4625206
38.329178,38.752853,0.42367554,0.42367554,38.8357,0.50652313,0.50652313,38.742653,0.41347504,0.41347504
105.546135,111.78093,6.2347946,6.2347946,106.81935,1.2732162,1.2732162,106.92564,1.3795013,1.3795013
302.6248,291.52734,-11.097443,11.097443,305.76132,3.1365356,3.1365356,305.45145,2.8266602,2.8266602
210.87924,201.55592,-9.3233185,9.3233185,214.15938,3.280136,3.280136,214.33582,3.4565735,3.4565735
43.49995,44.53118,1.0312309,1.0312309,44.249397,0.74944687,0.74944687,44.208977,0.70902634,0.70902634
270.63937,275.97763,5.338257,5.338257,273.51886,2.879486,2.879486,273.4208,2.781433,2.781433
57.11524,58.75448,1.6392403,1.6392403,57.72716,0.6119232,0.6119232,57.561165,0.44592667,0.44592667
148.91997,153.71486,4.7948914,4.7948914,150.6142,1.6942291,1.6942291,150.7568,1.8368378,1.8368378
276.84308,274.68625,-2.1568298,2.1568298,281.8815,5.0384216,5.0384216,282.23322,5.3901367,5.3901367
299.9911,301.6391,1.6480103,1.6480103,302.7344,2.7433167,2.7433167,302.4688,2.4777222,2.4777222
286.8856,280.62872,-6.2568665,6.2568665,290.2185,3.3329163,3.3329163,289.9983,3.1127014,3.1127014
38.599613,37.71348,-0.8861313,0.8861313,39.22698,0.6273651,0.6273651,39.164677,0.5650635,0.5650635
66.46697,64.21854,-2.248436,2.248436,67.41892,0.9519501,0.9519501,67.51327,1.0462952,1.0462952
154.16396,154.81981,0.6558533,0.6558533,155.94963,1.785675,1.785675,156.06036,1.8964081,1.8964081
55.63296,55.68568,0.052719116,0.052719116,56.3874,0.7544403,0.7544403,56.28523,0.65226746,0.65226746
81.872536,79.87177,-2.000763,2.000763,82.754196,0.88166046,0.88166046,82.60877,0.7362366,0.7362366
236.61034,230.79137,-5.8189697,5.8189697,239.73589,3.1255493,3.1255493,239.62822,3.0178833,3.0178833
276.88785,276.10883,-0.7790222,0.7790222,281.12164,4.233795,4.233795,280.99683,4.1089783,4.1089783
167.49115,167.20183,-0.2893219,0.2893219,169.1551,1.6639557,1.6639557,168.9721,1.480957,1.480957
298.03067,302.0585,4.027832,4.027832,301.41406,3.3833923,3.3833923,301.0625,3.0318298,3.0318298
32.66018,33.914833,1.2546539,1.2546539,33.151016,0.4908371,0.4908371,33.057484,0.39730453,0.39730453
142.94527,147.69539,4.750122,4.750122,144.3748,1.4295349,1.4295349,144.24187,1.2966003,1.2966003
94.128136,90.990135,-3.1380005,3.1380005,95.280266,1.1521301,1.1521301,95.23351,1.1053772,1.1053772
257.46582,252.56778,-4.898041,4.898041,260.2668,2.8009949,2.8009949,260.20535,2.7395325,2.7395325
15.522365,15.692195,0.16983032,0.16983032,15.938983,0.41661835,0.41661835,15.946249,0.4238844,0.4238844
13.937671,13.92791,-0.009760857,0.009760857,14.328611,0.39094067,0.39094067,14.317918,0.38024712,0.38024712
261.7701,262.6439,0.8737793,0.8737793,265.44913,3.679016,3.679016,265.81128,4.041168,4.041168
150.26549,150.81366,0.548172,0.548172,152.01405,1.7485657,1.7485657,151.91528,1.6497955,1.6497955
86.238205,83.35863,-2.8795776,2.8795776,87.24352,1.0053177,1.0053177,87.24412,1.0059128,1.0059128
72.687386,69.36117,-3.3262177,3.3262177,73.45723,0.76984406,0.76984406,73.30652,0.619133,0.619133
347.509,347.73947,0.23046875,0.23046875,351.47842,3.9694214,3.9694214,350.85394,3.3449402,3.3449402
51.302773,47.534462,-3.7683105,3.7683105,51.92669,0.6239166,0.6239166,51.97362,0.67084885,0.67084885
239.18779,238.36613,-0.8216553,0.8216553,241.46501,2.2772217,2.2772217,241.2013,2.013504,2.013504
204.60477,200.68115,-3.9236145,3.9236145,206.65508,2.0503082,2.0503082,206.38348,1.778717,1.778717
255.55103,250.93385,-4.6171722,4.6171722,258.53375,2.982727,2.982727,258.53217,2.9811401,2.9811401
129.93697,126.12939,-3.807579,3.807579,131.81306,1.8760986,1.8760986,131.85587,1.9188995,1.9188995
184.87529,187.01212,2.1368256,2.1368256,186.95097,2.0756836,2.0756836,186.81163,1.9363403,1.9363403
58.202633,57.776134,-0.4264984,0.4264984,58.846207,0.64357376,0.64357376,58.74189,0.53925705,0.53925705
199.53545,198.3709,-1.1645508,1.1645508,202.73097,3.1955261,3.1955261,202.78877,3.2533264,3.2533264
345.87485,350.0755,4.200653,4.200653,350.44962,4.574768,4.574768,349.44235,3.567505,3.567505
173.74875,182.83911,9.090363,9.090363,175.42633,1.6775818,1.6775818,175.08313,1.3343811,1.3343811
287.11096,279.45572,-7.655243,7.655243,291.347,4.236023,4.236023,291.30087,4.189911,4.189911
40.190685,40.564934,0.3742485,0.3742485,40.850315,0.6596298,0.6596298,40.815617,0.62493134,0.62493134
200.0418,204.02744,3.9856415,3.9856415,205.16621,5.12442,5.12442,206.05734,6.0155487,6.0155487
180.53159,182.29349,1.7619019,1.7619019,182.89032,2.3587341,2.3587341,182.95206,2.4204712,2.4204712
333.84323,334.4994,0.65615845,0.65615845,336.44327,2.6000366,2.6000366,335.93655,2.0933228,2.0933228
139.82227,139.851,0.0287323,0.0287323,141.49,1.6677399,1.6677399,141.34497,1.5227051,1.5227051
274.27853,283.63293,9.354401,9.354401,277.23773,2.959198,2.959198,277.07507,2.7965393,2.7965393
232.43863,225.97134,-6.467285,6.467285,237.95618,5.5175476,5.5175476,238.94034,6.501709,6.501709
338.4298,340.1414,1.7115784,1.7115784,342.58224,4.1524353,4.1524353,342.3795,3.9496765,3.9496765
152.4123,156.16638,3.7540894,3.7540894,154.4382,2.0259094,2.0259094,154.3047,1.8924103,1.8924103
98.034355,95.106445,-2.9279099,2.9279099,99.053635,1.0192795,1.0192795,98.851036,0.8166809,0.8166809
144.1858,142.86821,-1.3175964,1.3175964,145.6147,1.428894,1.428894,145.40593,1.2201233,1.2201233
148.16405,147.71567,-0.44837952,0.44837952,149.97719,1.8131409,1.8131409,149.91405,1.75,1.75
39.394596,37.10039,-2.2942047,2.2942047,39.932526,0.53792953,0.53792953,39.773872,0.37927628,0.37927628
201.85493,202.17783,0.32289124,0.32289124,204.00407,2.1491394,2.1491394,203.96939,2.1144562,2.1144562
223.03154,216.38171,-6.649826,6.649826,225.515,2.4834595,2.4834595,225.33736,2.3058167,2.3058167
313.84146,313.22076,-0.620697,0.620697,317.0278,3.1863403,3.1863403,316.7586,2.9171448,2.9171448
169.78136,168.96628,-0.81507874,0.81507874,171.47012,1.6887665,1.6887665,171.2711,1.4897461,1.4897461
34.179764,34.327374,0.14760971,0.14760971,34.65649,0.47672653,0.47672653,34.59118,0.4114151,0.4114151
234.30916,239.80421,5.495056,5.495056,236.86578,2.5566254,2.5566254,236.69984,2.390686,2.390686
330.1667,326.873,-3.2937012,3.2937012,334.1158,3.9491272,3.9491272,333.76135,3.5946655,3.5946655
186.93233,187.95004,1.0177155,1.0177155,188.75087,1.8185425,1.8185425,188.52011,1.5877838,1.5877838
67.8442,67.892525,0.048324585,0.048324585,68.65274,0.80854034,0.80854034,68.64627,0.8020706,0.8020706
24.149775,22.602226,-1.5475483,1.5475483,24.644325,0.4945507,0.4945507,24.61715,0.4673748,0.4673748
340.16562,341.09482,0.9291992,0.9291992,342.79105,2.6254272,2.6254272,341.82797,1.6623535,1.6623535
33.82685,34.832863,1.006012,1.006012,34.31781,0.49095917,0.49095917,34.405754,0.5789032,0.5789032
154.38445,154.03491,-0.34953308,0.34953308,156.35506,1.9706116,1.9706116,156.1721,1.7876587,1.7876587
259.8871,256.24786,-3.6392212,3.6392212,262.36914,2.4820557,2.4820557,261.95877,2.0716858,2.0716858
165.45491,167.74136,2.2864532,2.2864532,167.29636,1.8414459,1.8414459,167.22598,1.7710724,1.7710724
317.24734,315.30585,-1.9414978,1.9414978,321.49112,4.2437744,4.2437744,321.36664,4.119293,4.119293
317.65555,313.00613,-4.649414,4.649414,322.73087,5.0753174,5.0753174,323.2763,5.620758,5.620758
37.150158,35.827927,-1.3222313,1.3222313,37.662994,0.51283646,0.51283646,37.61963,0.46947098,0.46947098
143.46648,146.1341,2.6676178,2.6676178,145.0466,1.5801239,1.5801239,144.90031,1.4338379,1.4338379
179.83821,179.14003,-0.69818115,0.69818115,181.73755,1.8993378,1.8993378,181.55852,1.7203064,1.7203064
103.769684,107.02072,3.2510376,3.2510376,104.956505,1.186821,1.186821,104.98056,1.2108765,1.2108765
250.29997,252.85971,2.5597382,2.5597382,252.65112,2.3511505,2.3511505,252.3887,2.0887299,2.0887299
156.60153,153.4775,-3.1240387,3.1240387,158.1589,1.557373,1.557373,157.95305,1.3515167,1.3515167
336.3341,339.6952,3.361084,3.361084,340.18338,3.8492737,3.8492737,339.50708,3.1729736,3.1729736
65.207054,61.738823,-3.4682312,3.4682312,66.05344,0.84638214,0.84638214,66.048065,0.84101105,0.84101105
313.39523,314.27325,0.87802124,0.87802124,316.09,2.6947632,2.6947632,315.82144,2.4262085,2.4262085
209.46988,205.08766,-4.3822174,4.3822174,212.43263,2.9627533,2.9627533,212.20508,2.735199,2.735199
14.086748,13.616271,-0.4704771,0.4704771,14.467147,0.38039875,0.38039875,14.465615,0.37886715,0.37886715
113.31002,109.672295,-3.6377258,3.6377258,115.320915,2.0108948,2.0108948,115.57468,2.264656,2.264656
239.26642,241.14667,1.880249,1.880249,243.01428,3.7478638,3.7478638,243.0191,3.7526855,3.7526855
194.6716,193.67133,-1.0002747,1.0002747,196.75078,2.0791779,2.0791779,196.60138,1.929779,1.929779
76.38714,73.72774,-2.659401,2.659401,77.27685,0.8897095,0.8897095,77.17434,0.7872009,0.7872009
161.78687,162.2311,0.44422913,0.44422913,163.41571,1.6288452,1.6288452,163.18861,1.4017487,1.4017487
348.25778,336.1753,-12.082489,12.082489,350.9455,2.6877136,2.6877136,350.06223,1.8044434,1.8044434
46.304012,46.446896,0.1428833,0.1428833,46.90182,0.59780884,0.59780884,46.862247,0.55823517,0.55823517
175.82147,172.45782,-3.3636475,3.3636475,177.54665,1.725174,1.725174,177.46483,1.6433563,1.6433563
158.40576,159.00218,0.5964203,0.5964203,160.33357,1.9278107,1.9278107,160.31631,1.910553,1.910553
315.69995,309.34238,-6.3575745,6.3575745,318.3818,2.6818542,2.6818542,317.86438,2.1644287,2.1644287
242.25307,240.88708,-1.365982,1.365982,244.78932,2.536255,2.536255,244.65584,2.402771,2.402771
312.75867,316.22568,3.4670105,3.4670105,317.52136,4.7626953,4.7626953,317.67444,4.9157715,4.9157715
346.85095,347.23822,0.38726807,0.38726807,351.31805,4.467102,4.467102,350.72995,3.8789978,3.8789978
175.38892,175.84329,0.45437622,0.45437622,177.64882,2.259903,2.259903,177.59512,2.2062073,2.2062073
252.73135,249.6107,-3.1206512,3.1206512,255.15234,2.42099,2.42099,254.88652,2.1551666,2.1551666
76.46093,77.57318,1.1122513,1.1122513,77.278305,0.8173752,0.8173752,77.12619,0.6652603,0.6652603
270.68668,273.17596,2.4892883,2.4892883,274.35727,3.6705933,3.6705933,274.40076,3.7140808,3.7140808
83.67288,83.53049,-0.14239502,0.14239502,84.55996,0.88707733,0.88707733,84.44519,0.77230835,0.77230835
103.68663,101.45502,-2.2316132,2.2316132,104.774445,1.0878143,1.0878143,104.62921,0.9425812,0.9425812
87.95306,90.31617,2.3631134,2.3631134,88.87064,0.9175873,0.9175873,88.666046,0.7129898,0.7129898
263.3918,270.52432,7.1325073,7.1325073,267.23584,3.8440247,3.8440247,267.19922,3.8074036,3.8074036
70.42817,72.20774,1.7795715,1.7795715,71.22029,0.7921219,0.7921219,71.23965,0.81147766,0.81147766
188.6106,187.95631,-0.6542816,0.6542816,190.39995,1.7893524,1.7893524,190.1334,1.5228119,1.5228119
182.40628,181.93684,-0.46943665,0.46943665,184.68454,2.2782593,2.2782593,184.83932,2.4330444,2.4330444
297.37506,298.06674,0.6916809,0.6916809,300.3168,2.941742,2.941742,300.05017,2.6751099,2.6751099
45.790867,46.957985,1.1671181,1.1671181,46.418594,0.6277275,0.6277275,46.35667,0.5658035,0.5658035
264.10803,264.4547,0.3466797,0.3466797,266.66116,2.553131,2.553131,266.32886,2.2208252,2.2208252
128.91914,123.57382,-5.3453217,5.3453217,130.4504,1.53125,1.53125,130.32199,1.4028473,1.4028473
253.10841,251.93842,-1.1699982,1.1699982,256.36917,3.2607574,3.2607574,256.24332,3.134903,3.134903
60.0376,56.5294,-3.5082016,3.5082016,60.774563,0.73696136,0.73696136,60.716576,0.67897415,0.67897415
262.69873,267.37888,4.6801453,4.6801453,265.65857,2.9598389,2.9598389,265.50058,2.8018494,2.8018494
260.10522,261.4876,1.3823853,1.3823853,263.208,3.1027832,3.1027832,263.19434,3.0891113,3.0891113
333.84424,336.92416,3.0799255,3.0799255,338.37057,4.5263367,4.5263367,337.76443,3.9201965,3.9201965
136.23495,140.22256,3.9876099,3.9876099,137.75108,1.5161285,1.5161285,137.74379,1.5088348,1.5088348
249.79283,255.80914,6.0163116,6.0163116,253.27434,3.4815063,3.4815063,253.1951,3.4022675,3.4022675
125.40638,128.56314,3.1567612,3.1567612,128.05219,2.6458054,2.6458054,128.68997,3.2835922,3.2835922
281.56577,283.63242,2.0666504,2.0666504,284.40485,2.8390808,2.8390808,284.19394,2.6281738,2.6281738
99.98136,104.52346,4.542099,4.542099,101.003654,1.0222931,1.0222931,100.8258,0.84443665,0.84443665
155.0954,153.59608,-1.4993134,1.4993134,156.82745,1.7320557,1.7320557,156.78471,1.6893158,1.6893158
287.5288,284.55893,-2.9698792,2.9698792,290.40378,2.8749695,2.8749695,290.14655,2.6177368,2.6177368
44.31255,43.639465,-0.67308426,0.67308426,44.89227,0.57971954,0.57971954,44.785595,0.47304535,0.47304535
253.73499,257.53668,3.8016968,3.8016968,257.11948,3.384491,3.384491,256.85413,3.1191406,3.1191406
308.6659,312.14578,3.479889,3.479889,311.58328,2.917389,2.917389,311.04953,2.3836365,2.3836365
322.29257,322.56808,0.2755127,0.2755127,325.7131,3.4205322,3.4205322,325.3077,3.0151367,3.0151367
230.43729,226.66498,-3.7723083,3.7723083,232.88557,2.448288,2.448288,232.73863,2.3013458,2.3013458
146.66402,151.89369,5.2296753,5.2296753,148.10724,1.443222,1.443222,147.94373,1.2797089,1.2797089
34.121017,34.00508,-0.11593628,0.11593628,34.584698,0.46368027,0.46368027,34.615353,0.49433517,0.49433517
246.84706,248.18527,1.338211,1.338211,249.5045,2.6574402,2.6574402,249.28163,2.4345703,2.4345703
281.435,284.95474,3.5197449,3.5197449,284.64984,3.2148438,3.2148438,284.54907,3.1140747,3.1140747
107.97259,107.31717,-0.6554184,0.6554184,109.07171,1.0991211,1.0991211,108.9652,0.99261475,0.99261475
325.6793,330.57642,4.8971252,4.8971252,328.8404,3.1611023,3.1611023,328.2746,2.5953064,2.5953064
238.777,240.95593,2.1789398,2.1789398,241.14618,2.3691864,2.3691864,240.79922,2.022232,2.022232
305.71637,309.088,3.371643,3.371643,308.46317,2.7467957,2.7467957,308.06198,2.3456116,2.3456116
34.444313,33.576218,-0.8680954,0.8680954,34.98844,0.5441284,0.5441284,35.022686,0.57837296,0.57837296
258.37823,254.81221,-3.5660248,3.5660248,261.41052,3.0322876,3.0322876,261.12686,2.7486267,2.7486267
78.10298,81.02844,2.9254608,2.9254608,79.10423,1.0012512,1.0012512,78.98656,0.88357544,0.88357544
209.7081,214.34995,4.6418457,4.6418457,211.9218,2.2136993,2.2136993,211.71378,2.0056763,2.0056763
27.25306,26.40541,-0.8476486,0.8476486,27.701815,0.44875526,0.44875526,27.711117,0.4580574,0.4580574
86.5507,83.02666,-3.5240402,3.5240402,87.62558,1.0748825,1.0748825,87.505264,0.95456696,0.95456696
180.58904,183.9143,3.3252716,3.3252716,182.91824,2.3292084,2.3292084,182.81596,2.2269287,2.2269287
210.46884,204.4899,-5.978943,5.978943,212.57918,2.1103363,2.1103363,212.28455,1.8157043,1.8157043
264.47147,263.69012,-0.78134155,0.78134155,267.74515,3.2736816,3.2736816,267.6248,3.1533203,3.1533203
223.85483,225.35258,1.497757,1.497757,226.03474,2.1799164,2.1799164,225.81146,1.9566345,1.9566345
329.76007,334.14642,4.3863525,4.3863525,332.92755,3.1674805,3.1674805,332.03244,2.2723694,2.2723694
316.82132,324.34717,7.5258484,7.5258484,319.73685,2.9155273,2.9155273,319.315,2.4936829,2.4936829
327.62256,325.19925,-2.4233093,2.4233093,330.58246,2.9599,2.9599,330.2774,2.6548462,2.6548462
232.40617,236.03346,3.6272888,3.6272888,234.88058,2.474411,2.474411,234.71887,2.3126984,2.3126984
248.8313,251.04942,2.2181244,2.2181244,251.64345,2.812149,2.812149,251.59969,2.7683868,2.7683868
32.437847,30.83033,-1.6075172,1.6075172,32.95861,0.5207634,0.5207634,32.92695,0.4891014,0.4891014
316.87762,321.99152,5.1138916,5.1138916,319.8049,2.9272766,2.9272766,319.22064,2.3430176,2.3430176
287.81314,292.73276,4.9196167,4.9196167,291.4492,3.6360474,3.6360474,291.40445,3.5913086,3.5913086
89.57791,89.647446,0.0695343,0.0695343,90.89168,1.3137665,1.3137665,90.971565,1.3936539,1.3936539
307.55246,313.40903,5.8565674,5.8565674,311.0226,3.4701538,3.4701538,311.07806,3.5256042,3.5256042
107.72637,102.7074,-5.0189743,5.0189743,109.090485,1.3641129,1.3641129,109.24792,1.5215454,1.5215454
65.76956,63.85723,-1.9123306,1.9123306,66.52702,0.75746155,0.75746155,66.559975,0.7904129,0.7904129
103.63707,98.55849,-5.078583,5.078583,104.764496,1.1274261,1.1274261,104.577644,0.94057465,0.94057465
16.061525,15.284116,-0.77740955,0.77740955,16.462791,0.4012661,0.4012661,16.426434,0.36490822,0.36490822
105.585754,105.223495,-0.3622589,0.3622589,106.67845,1.0926971,1.0926971,106.571625,0.98587036,0.98587036
